1378,10760,"0.0, 0.0",NULL
1379,10788,"41.914195, -88.308687",us
1380,10792,"0.0, 0.0",NULL
1381,10795,"0.0, 0.0",NULL
1382,10802,"42.066885, -81.33994100000001",us
1383,10803,"34.46735, -114.37574",us
1384,10806,"44.154503999999996, -75.70882399999999",us
1385,10821,"42.998851, -81.289237",ca
1386,10827,"40.489787, -81.44567099999999",us
1387,10840,"44.154503999999996, -75.70882399999999",us
1388,10842,"41.383098, -82.837099",us
1389,10855,"0.0, 0.0",NULL
1390,10860,"45.42153, -75.697193",ca
1391,10872,"39.063876, -77.891998",us
1392,10887,"44.463555, -79.33529",ca
1393,10890,"42.670782, -83.032993",us
1394,10891,"42.495556, -82.900278",us
1395,10902,"0.0, 0.0",NULL
1396,10905,"38.597626, -80.454903",us
1397,10911,"0.0, 0.0",NULL
1398,10925,"0.0, 0.0",NULL
1399,10942,"40.155312, 26.41416",tr
1400,10948,"41.481792999999996, 9.06108",fr
1401,10954,"52.355518, -1.17432",gb
1402,10960,"38.962408, -119.939903",us
1403,10966,"34.048928000000004, -111.093731",us
1404,10967,"0.0, 0.0",NULL
1405,10968,"20.659538, -103.349438",mx
1406,10970,"16.8, 96.15",mm
1407,10984,"36.732719, -2.8861939999999997",es
1408,10999,"20.671955999999998, -103.416501",mx
1409,11003,"40.015892, -74.956425",us
1410,11006,"12.971599000000001, 77.594563",in
1411,11008,"26.498996999999996, -100.179692",mx
1412,11013,"0.0, 0.0",NULL
1413,11026,"32.436381, -111.22244199999999",us
1414,11051,"36.990559000000005, -111.56258700000001",us
1415,11052,"37.004245000000004, -110.173478",us
1416,11075,"0.0, 0.0",NULL
1417,11092,"46.823102, -92.22484399999999",us
1418,11093,"12.879721, 121.77401699999999",ph
1419,11106,"40.057838000000004, -74.137183",us
1420,11108,"30.093395, -81.718981",us
1421,11131,"0.0, 0.0",NULL
1422,11133,"44.483627, -84.779753",us
1423,11134,"41.203322, -77.194525",us
1424,11136,"41.365823999999996, -110.305725",us
1425,11138,"31.866743, -116.59637099999999",mx
1426,11141,"0.0, 0.0",NULL
1427,11148,"28.568802, 77.32239100000001",in
