,location
18973,"29.311659999999996, 47.481766"
18995,"34.182578, -118.439676"
18997,"44.257157, -71.252915"
19012,"40.057838000000004, -74.137183"
19016,"0.0, 0.0"
19051,"38.497237, -94.950521"
19052,"0.0, 0.0"
19059,"40.220391, -74.01208199999999"
19070,"0.0, 0.0"
19074,"36.798432, -119.598721"
19076,"34.497640000000004, -79.309436"
19077,"0.0, 0.0"
19083,"26.092222, -98.277778"
19085,"69.753158, 18.466054"
19090,"-33.137551, 81.826172"
19091,"-22.9083, -43.197077"
19102,"34.36477, -117.646375"
19115,"0.0, 0.0"
19118,"53.795984, -1.759398"
19119,"0.0, 0.0"
19123,"41.364758, -87.441147"
19124,"0.0, 0.0"
19125,"39.011902, -98.484246"
19130,"33.969413, -84.562954"
19132,"34.108345, -117.28976499999999"
19133,"0.0, 0.0"
19134,"10.157931, -67.99721"
19140,"38.222435, -118.18108500000001"
19141,"0.0, 0.0"
19150,"34.533056, 69.166111"
19154,"60.803332999999995, -149.185278"
19156,"-35.100276, 173.780279"
19163,"29.531074, -96.07106999999999"
19164,"32.755132, -93.662324"
19166,"23.236110999999998, -106.415278"
19178,"35.46756, -97.516428"
19206,"35.925978, -97.049844"
19215,"38.34982, -81.632623"
19223,"47.492483, -122.19643799999999"
19231,"38.932515, 28.290665999999998"
19246,"41.898794, -87.94668100000001"
19255,"39.024231, -77.102991"
19259,"49.992862, 8.247253"
19261,"40.633125, -89.398528"
19272,"33.891006, -118.352379"
19276,"22.079625, 82.13914100000001"
19282,"46.266445000000004, -84.466364"
19296,"47.167845, -122.29361899999999"
19301,"0.0, 0.0"
19302,"33.338196, 43.596973"
19303,"-38.457087, 144.107208"
19306,"56.01274599999999, 92.922361"
19313,"53.145, -1.67"
19322,"32.624539, -115.452262"
19325,"56.01274599999999, 92.922361"
19328,"38.954074, -119.76573300000001"
19336,"0.0, 0.0"
19345,"38.41925, -82.445154"
19367,"52.373702, -2.602164"
19369,"18.335765, -64.896335"
19393,"41.038153, -74.294038"
19397,"1.5309760000000001, 110.34421999999999"
19401,"52.97894, -0.026576999999999996"
19414,"41.447569, -71.52466700000001"
19416,"0.0, 0.0"
19422,"60.173324, 24.941025"
19433,"43.974784, -75.910756"
19447,"33.809342, -79.017808"
19448,"37.566534999999995, 126.97796899999999"
19452,"7.873054, 80.77179699999999"
19454,"10.477464999999999, -84.58068100000001"
19465,"28.0853, -81.512173"
19466,"47.991597999999996, 12.9566"
19469,"20.653407, -105.22533200000001"
19477,"12.879721, 121.77401699999999"
19479,"52.355518, -1.17432"
19490,"49.343157, -82.154133"
19504,"40.398142, -77.023033"
19515,"-28.780728000000003, 32.038286"
19517,"41.638889, -71.05"
19524,"40.668955, -86.134588"
19525,"0.0, 0.0"
19530,"58.263985999999996, -134.546078"
19537,"-8.783195, -124.508523"
19538,"26.905351, -82.255241"
19544,"44.680562, -69.16354399999999"
19545,"0.0, 0.0"
19547,"27.424225, -82.477205"
19562,"34.033625, -117.04308700000001"
19564,"55.40375600000001, 10.40237"
19566,"52.295255, 5.160424"
19569,"23.885942, 45.079162"
19571,"43.263013, -2.9349849999999997"
19581,"53.35918, -0.9630200000000001"
19592,"30.381953000000003, -86.862372"
19593,"34.760856, 135.785833"
19604,"36.064937, -108.20633500000001"
19609,"37.315326, -93.5852"
19614,"37.231764, -79.811476"
19620,"40.329536, -76.515244"
19621,"40.028652, -76.517657"
19636,"39.952335, -75.16378900000001"
19641,"17.425638, 78.533244"
19645,"28.0512, -16.709685"
19646,"53.544389, -113.490927"
19658,"59.91386899999999, 10.752245"
19659,"54.8575, -5.80986"
19666,"52.27131, -9.699932"
19667,"34.201083000000004, -118.501094"
19703,"34.608177000000005, -82.113438"
19709,"-1.292066, 36.821946000000004"
19710,"40.330188, -79.730701"
19711,"36.616289, -106.72346399999999"
19721,"41.611143, -86.722719"
19730,"18.466667, -77.916667"
19735,"40.566428, -89.731773"
19740,"40.292052000000005, -74.92405500000001"
19748,"38.641597999999995, -90.366577"
19753,"42.407211, -71.382437"
19754,"35.385923999999996, -94.398547"
19758,"37.013211, -89.61006"
19759,"37.013211, -89.61006"
19762,"44.314844, -85.602364"
19766,"52.318362, 1.273321"
19770,"-14.599413, -28.673146999999997"
19785,"51.628347, 0.814539"
19810,"46.521858, -84.34609"
19822,"45.388496, -74.907358"
19823,"60.173324, 24.941025"
19838,"23.838804999999997, 78.73780699999999"
19839,"13.727896, 100.524123"
19861,"37.892726, -122.18703799999999"
19865,"28.198096000000003, -82.432994"
19878,"33.170278, -111.572222"
19880,"22.308085000000002, 69.600603"
19888,"0.0, 0.0"
19891,"50.885488, 4.4709970000000006"
19895,"44.174074, -69.93356"
19923,"26.913396000000002, -82.09620100000001"
19937,"-0.95, 100.35305600000001"
19953,"12.136389, -86.251389"
19965,"47.44732, -122.45985"
19985,"33.533333, -7.5833330000000005"
19986,"53.493779, -112.972163"
19989,"38.907231, -77.036464"
19992,"-33.419544, 149.60509"
19997,"38.780114000000005, -77.38665300000001"
20013,"40.5725, -111.85972199999999"
20016,"34.132263, -118.456969"
20017,"32.832322, -79.82842600000001"
20024,"0.0, 0.0"
20025,"32.672826, -114.146882"
20028,"0.0, 0.0"
20044,"39.452339, -74.727663"
20045,"34.435829, -119.82763899999999"
20046,"37.816239, -79.824495"
20048,"43.962178, -72.704649"
20052,"47.751073999999996, -120.74013899999999"
20070,"33.30616, -111.84125"
20071,"47.751073999999996, -120.74013899999999"
20072,"0.0, 0.0"
20087,"38.610543, -90.337189"
20102,"21.460278, -71.141389"
20116,"34.89846, -120.424972"
20122,"-36.848459999999996, 174.76333200000002"
20131,"33.873415, -115.90099199999999"
20134,"14.058323999999999, 108.277199"
20135,"37.692171, -84.259497"
20136,"0.0, 0.0"
20137,"42.33005, -71.194825"
20143,"37.735443, -120.383902"
20145,"-42.400816999999996, 173.681386"
20150,"-33.469120000000004, -70.641997"
20155,"38.392978, 21.834873"
20156,"4.860416000000001, -58.93018000000001"
20158,"0.0, 0.0"
20160,"52.966667, -119.42916699999999"
20164,"-35.117329999999995, 173.267559"
20170,"45.525974, -73.34066800000001"
20194,"34.367594, -77.710548"
20199,"43.018578000000005, -73.741902"
20209,"0.0, 0.0"
20211,"0.0, 0.0"
20212,"51.896892, -8.486316"
20216,"37.150102000000004, -92.105755"
20227,"13.899560999999999, 100.582564"
20235,"53.41291, -8.243889999999999"
20242,"55.378051, -3.435973"
20244,"55.256817000000005, -127.672002"
20256,"-25.274398, 133.775136"
20259,"59.91386899999999, 10.752245"
20261,"0.0, 0.0"
20263,"37.690968, -122.31075200000001"
20265,"5.664394000000001, 100.901578"
20277,"43.067219, -76.76017399999999"
20280,"39.32098, -111.093731"
20282,"18.466667, -77.916667"
20285,"50.71505, -1.987248"
20289,"32.0853, 34.781768"
20297,"34.693738, 135.502165"
20301,"32.753471999999995, -79.952845"
20303,"0.0, 0.0"
20307,"29.546235, -98.32322099999999"
20308,"37.941299, -122.048773"
20315,"53.045665, -2.196734"
20329,"27.411695, -82.428522"
20343,"33.1, 44.583333"
20351,"35.584324, -78.800013"
20357,"34.257607, -88.703386"
20360,"-13.163587, -72.545861"
20362,"32.930399, -95.574956"
20370,"0.0, 0.0"
20374,"32.692651, -114.627692"
20398,"40.658229, -111.81911699999999"
20410,"49.343157, -82.154133"
20417,"17.385044, 78.486671"
20420,"40.417095, -74.222115"
20425,"54.586110999999995, -101.377222"
20432,"47.746221999999996, -121.08593300000001"
20436,"32.715738, -117.161084"
20441,"24.817158, -80.815632"
20455,"0.0, 0.0"
20457,"-30.954166999999998, 19.448332999999998"
20469,"-3.7318620000000005, -38.52667"
20479,"32.234587, -97.755306"
20482,"-23.550520000000002, -46.633309000000004"
20495,"0.0, 0.0"
20499,"43.693771000000005, -80.375587"
20509,"40.101764, -76.085227"
20515,"44.387785, -78.382451"
20530,"20.659699, -103.349609"
20531,"39.121165999999995, -85.131346"
20535,"28.810823, -81.87785799999999"
20550,"33.888628999999995, 35.495478999999996"
20553,"31.069419, 35.033363"
20568,"37.315326, -93.5852"
20574,"-14.599413, -28.673146999999997"
20577,"38.066666999999995, 46.3"
20578,"39.317659, -77.020391"
20586,"35.142466999999996, -119.45650800000001"
20594,"40.249274, -75.13405999999999"
20603,"27.895304, -81.973417"
20614,"49.673593, -124.932176"
20630,"33.183126, -102.82689"
20635,"59.329322999999995, 18.068581"
20636,"-2.170998, -79.922359"
20637,"37.315326, -93.5852"
20638,"38.547133, -122.81638000000001"
20653,"50.539418, -96.149489"
20656,"51.197148, -0.604529"
20657,"27.273049, -80.358226"
20665,"25.981202, -80.148379"
20675,"20.720382999999998, -156.15515200000002"
20677,"20.720382999999998, -156.15515200000002"
20678,"40.178447, -74.021804"
20681,"40.623333, -74.601111"
20683,"51.090151, -99.14907099999999"
20684,"27.542484, -80.814494"
20690,"39.169665, -93.318747"
20692,"52.481138, 1.7534490000000003"
20705,"41.885278, -72.26138900000001"
20708,"34.202831, -4.936391"
20711,"28.620123, 77.093858"
20716,"34.737064000000004, -82.254283"
20717,"25.858244, -81.385069"
20729,"28.483168, -82.536987"
20733,"37.853286, -78.247615"
20747,"33.956215, -83.987962"
20762,"0.0, 0.0"
20767,"53.9, 27.566667"
20768,"52.75649, 0.400174"
20783,"40.633125, -89.398528"
20786,"46.577763, -94.365851"
20795,"15.898499, -90.658333"
20805,"36.193125, -89.655635"
20810,"0.0, 0.0"
20811,"-39.492844, 176.912018"
20820,"21.126110999999998, -75.829444"
20828,"46.521858, -84.34609"
20832,"36.778261, -119.41793200000001"
20836,"45.537895, -121.568408"
20862,"0.0, 0.0"
20864,"41.970485, -71.168617"
20868,"36.883678, -76.29900500000001"
20872,"25.357522, 55.391865"
20878,"40.984878, -72.615117"
20882,"0.0, 0.0"
20884,"-14.599413, -28.673146999999997"
20895,"10.5, -66.916667"
20896,"10.5, -66.916667"
20901,"0.0, 0.0"
20907,"14.306694, 121.01373000000001"
20935,"39.011902, -98.484246"
20937,"40.46496, -75.7783"
20939,"33.448377, -112.074037"
20943,"18.399722, -66.05"
20951,"38.98761, -76.820527"
20962,"37.895171999999995, -122.077083"
20974,"43.604652, 1.444209"
20978,"29.311659999999996, 47.481766"
20983,"30.406587, -87.68359699999999"
20988,"41.4, -75.18305600000001"
20994,"33.93911, 67.709953"
20997,"33.645839, -117.67903999999999"
21005,"27.894603999999998, -82.830401"
21006,"32.624539, -115.452262"
21008,"10.5, -66.916667"
21016,"30.409204, -81.42738299999999"
21020,"41.686111, -70.076389"
21023,"-25.746111, 28.188056"
21028,"35.348378000000004, -99.193752"
21033,"20.963681, -156.680899"
21053,"-0.95, 100.35305600000001"
21066,"36.204824, 138.252924"
21068,"0.0, 0.0"
21071,"0.0, 0.0"
21078,"0.0, 0.0"
21081,"39.019184, 25.268555"
21083,"9.916667, -68.3"
21092,"34.132247, -118.211726"
21098,"34.048157, -117.44866599999999"
21099,"34.182578, -118.439676"
21103,"43.193852, -71.572395"
21104,"38.616159, -88.790334"
21105,"34.546982, -119.893098"
21108,"47.44443, -122.300497"
21119,"40.43495, 49.867622999999995"
21120,"35.764109999999995, -95.30718"
21122,"41.449721999999994, -72.818889"
21129,"36.778261, -119.41793200000001"
21138,"46.81091, -117.64748200000001"
21148,"15.870032, 100.992541"
21151,"40.267754, -74.540251"
21153,"42.284454, -85.458186"
21154,"39.631944, -78.78666700000001"
21160,"42.586888, -82.919551"
21174,"0.0, 0.0"
21178,"33.386013, -112.612416"
21189,"52.612821999999994, -1.200912"
21195,"38.907231, -77.036464"
21238,"25.789097, -80.204044"
21253,"26.846511, 80.946683"
21259,"0.0, 0.0"
21263,"0.0, 0.0"
21265,"20.359906, -89.768383"
21271,"19.432608, -99.133208"
21272,"0.0, 0.0"
21274,"0.0, 0.0"
21275,"27.997537, -82.45219200000001"
21277,"25.789097, -80.204044"
21282,"0.0, 0.0"
21287,"0.0, 0.0"
21291,"39.011902, -98.484246"
21295,"39.214712, -121.481844"
21296,"60.128161, 18.643501"
21297,"48.963476, 2.347354"
21303,"60.128161, 18.643501"
21318,"33.144444, -116.13416699999999"
21319,"-19.470757, -42.548012"
21322,"22.414106, 82.690577"
21325,"45.526917, -75.804361"
21346,"48.503890000000006, -122.23611000000001"
21353,"21.161908, -86.851528"
21359,"33.892814, 35.511221"
21372,"48.00611, 0.19955599999999998"
21376,"-30.559482, 22.937506"
21395,"40.191452000000005, -79.59768000000001"
21398,"2.998611, -75.30444399999999"
21408,"9.931233, 76.26730400000001"
21415,"42.006934, -92.775476"
21428,"35.696111, 51.423056"
21429,"0.0, 0.0"
21435,"40.271079, -79.89969"
21440,"27.411695, -82.428522"
21443,"33.170278, -111.572222"
21444,"-34.033333, 24.916667"
21450,"-29.906301000000003, -71.25020400000001"
21459,"46.417003, -122.753327"
21463,"42.480115000000005, -84.543187"
21468,"41.397822, -82.22237700000001"
21482,"34.955447, -117.912853"
21483,"43.263013, -2.9349849999999997"
21495,"35.003424, -83.37932099999999"
21496,"0.0, 0.0"
21500,"0.0, 0.0"
21503,"53.452889, -2.63508"
21512,"-19.491411, 132.55096"
21519,"30.733315, 76.779418"
21524,"0.0, 0.0"
21526,"41.673014, -107.979249"
21544,"-43.532053999999995, 172.636225"
21552,"40.583049, -73.825733"
21594,"33.170278, -111.572222"
21599,"38.226057, -120.369519"
21605,"38.402136, -122.823881"
21610,"34.663887, -99.273888"
21622,"19.876165, 75.343314"
21624,"38.647351, -121.351147"
21626,"39.096849, -120.032351"
21627,"40.866487, -73.035662"
21629,"48.187056, -122.507847"
21634,"0.0, 0.0"
21641,"0.0, 0.0"
21645,"-33.924868, 18.424055"
21648,"4.461933999999999, 101.166062"
21649,"20.976667000000003, -156.6825"
21650,"41.014466999999996, -77.880802"
21684,"9.931233, 76.26730400000001"
21686,"29.902478000000002, -94.162299"
21687,"25.790466000000002, -108.985882"
21688,"20.211944, -87.46583299999999"
21706,"41.655757, -71.60320300000001"
21725,"40.258946, -74.12399599999999"
21731,"20.653407, -105.22533200000001"
21739,"32.299953, -64.86740999999999"
21743,"42.108914, -88.29758100000001"
21756,"51.274103000000004, 5.576351"
21761,"18.069623, -96.12431099999999"
21764,"33.663914, -114.229949"
21768,"35.142466999999996, -119.45650800000001"
21774,"32.333999, -90.271935"
21776,"21.285002, -157.835698"
21780,"26.104526999999997, -80.201779"
21781,"40.070393, -2.137416"
21793,"46.879965999999996, -121.726909"
21809,"34.872318, -89.69064"
21810,"63.905, -145.554444"
21816,"6.839722, 79.875833"
21839,"37.566534999999995, 126.97796899999999"
21852,"40.215959999999995, -75.67899"
21855,"33.036221999999995, -85.03224399999999"
21857,"33.036221999999995, -85.03224399999999"
21870,"28.065067, -81.496786"
21876,"-26.866667, 26.666666999999997"
21880,"39.864819, -75.425732"
21903,"49.183333000000005, -122.85"
21917,"62.278648, 12.340171"
21923,"53.219384, 6.566502000000001"
21927,"9.748917, -83.753428"
21943,"40.381806, 49.830253000000006"
21944,"29.591768, 52.583698"
21949,"0.0, 0.0"
21952,"39.347729, -74.530451"
21967,"39.575158, 2.653674"
21968,"17.712475, -64.881535"
21979,"41.034262, -93.766759"
21982,"32.975, -89.38"
21983,"0.0, 0.0"
21984,"51.153662, -0.182063"
21996,"39.652175, -75.862957"
22005,"-6.6, 106.8"
22006,"19.639994, -155.996926"
22010,"39.921797999999995, -76.96145600000001"
22013,"50.702803, 14.801027"
22021,"45.659391, -120.86367800000001"
22024,"-0.95, 100.35305600000001"
22029,"31.722164000000003, -95.604445"
22034,"64.836711, 14.082748"
22036,"35.036388, -79.497498"
22062,"33.170278, -111.572222"
22074,"51.037852, -113.400287"
22077,"35.564035, -97.29021800000001"
22083,"30.481506, -100.075994"
22087,"46.481336, -90.05295"
22095,"0.0, 0.0"
22105,"41.468414, -75.60296600000001"
22108,"40.416775, -3.70379"
22122,"-36.610178999999995, -56.696392"
22126,"34.125842, -109.935468"
22132,"40.412855, -74.307282"
22166,"23.063655999999998, -109.70243799999999"
22188,"38.104085999999995, -122.25663700000001"
22198,"42.207039, -71.685624"
22206,"40.006496000000006, -75.703274"
22208,"41.307809000000006, -88.146724"
22213,"45.002567, -92.821496"
22216,"41.011109999999995, -95.880842"
22222,"32.990460999999996, -117.16810500000001"
22228,"32.514947, -117.038247"
22232,"38.498645, -121.543424"
22237,"26.912416999999998, 75.787288"
22246,"0.0, 0.0"
22251,"64.133333, -21.933332999999998"
22261,"41.060221999999996, -111.971053"
22275,"40.178447, -74.021804"
22279,"14.083332999999998, -87.216667"
22280,"36.778261, -119.41793200000001"
22284,"34.577321000000005, -83.332385"
22287,"-33.469120000000004, -70.641997"
22290,"0.0, 0.0"
22291,"44.97413, -93.506622"
22296,"0.0, 0.0"
22301,"-23.550520000000002, -46.633309000000004"
22302,"32.890398, -87.11493399999999"
22307,"7.8804479999999995, 98.39225"
22311,"39.360690000000005, -74.435443"
22317,"18.346110999999997, -66.048611"
22326,"42.230537, -83.74664"
22329,"52.154461, -9.566863"
22335,"9.977844000000001, -84.829421"
22338,"21.161908, -86.851528"
22345,"-36.634444, 174.74223"
22363,"25.686614000000002, -100.316113"
22372,"33.854335, -112.12513700000001"
22373,"33.854335, -112.12513700000001"
22379,"54.387039, -130.763003"
22380,"46.020021, -83.731114"
22382,"43.076408, -77.079471"
22388,"41.921141999999996, -87.809227"
22390,"39.952335, -75.16378900000001"
22402,"37.964253, -91.83183299999999"
22408,"52.399539000000004, 0.262363"
22409,"64.227056, 27.728601"
22419,"-36.848459999999996, 174.76333200000002"
22423,"34.036208, -117.784264"
22427,"35.607603000000005, -95.86027"
22440,"-25.746111, 28.188056"
22448,"40.760779, -111.891047"
22475,"43.624076, 6.694103"
22476,"56.663444999999996, 16.356779"
22491,"10.639484, -61.409989"
22509,"27.273049, -80.358226"
22523,"-32.366464, 115.755576"
22524,"0.0, 0.0"
22525,"41.79667, -71.448352"
22527,"42.48972, -83.155181"
22529,"33.170278, -111.572222"
22534,"42.586888, -82.919551"
22556,"25.686614000000002, -100.316113"
22557,"32.514947, -117.038247"
22566,"-33.932103999999995, 18.860152"
22573,"35.443708, 139.638026"
22579,"22.890532999999998, -109.91673700000001"
22583,"-33.469120000000004, -70.641997"
22586,"37.934346000000005, -121.312125"
22604,"37.103667, -93.81854"
22605,"19.173494, -98.34443900000001"
22606,"8.96096, -68.301144"
22616,"37.431573, -78.656894"
22621,"42.505237, -96.415471"
22631,"0.0, 0.0"
22645,"45.012465999999996, -92.991883"
22647,"-34.891281, 137.459394"
22653,"29.945690999999997, 78.164248"
22663,"22.986419, 72.635522"
22666,"0.0, 0.0"
22668,"51.0046, -2.198083"
22669,"6.524379, 3.379206"
22673,"39.760601, -86.526388"
22675,"33.886544, -118.09728799999999"
22679,"0.0, 0.0"
22682,"-33.924868, 18.424055"
22687,"52.574738, -1.323133"
22689,"43.038537, -72.813524"
22690,"52.244384000000004, 0.716356"
22695,"52.355518, -1.17432"
22696,"52.552888, -2.02208"
22699,"39.204639, -77.229019"
22719,"0.0, 0.0"
22725,"-35.280668, 174.091034"
22729,"-26.699167, 27.835556"
22732,"31.537614, -84.094601"
22740,"20.296059, 85.82454"
22759,"27.273049, -80.358226"
22772,"46.107884000000006, -60.378522"
22785,"-28.780728000000003, 32.038286"
22812,"53.352426, -113.415373"
22815,"30.209496, -84.1888"
22835,"36.760692999999996, -121.765735"
22843,"45.065521000000004, -93.201891"
22844,"0.0, 0.0"
22845,"43.681611, -80.027781"
22854,"31.554606, 74.357158"
22859,"34.155212, -92.59876"
22863,"40.717853999999996, -73.774262"
22864,"40.717853999999996, -73.774262"
22871,"33.359341, -111.45003"
22875,"42.083434000000004, -71.01837900000001"
22876,"42.587915, -72.59940999999999"
22889,"35.007752, -97.092877"
22896,"38.317271000000005, -88.90312"
22897,"47.44732, -122.45985"
22908,"11.016845, 76.955832"
